venta_id,cliente_id,producto_id,fecha_compra,cantidad,precio,descuento_pct,tienda_id,campana
8012050,114974.0,2197,2024-06-29,1,"16,06€",0.0,3,verano_2024
8019101,105314.0,2675,2024-08-08,2,"6,89€",0.0,4,verano_2024
8016793,101367.0,3825,2024-08-28,4,"14,57€",5.0,2,verano_2024
8013380,108192.0,2109,23/08/2024,2,"10,44€",5.0,1,verano_2024
8008854,107894.0,2283,2024-07-20,5,"16,85€",15.0,1,verano_2024
8001154,101638.0,2220,2024-07-17,2,"15,41€",10.0,2,verano_2024
8014017,103561.0,2292,2024-08-01,2,"12,8€",0.0,1,verano_2024
8015874,110504.0,2258,10/08/2024,1,"8,3€",5.0,5,verano_2024
8015260,105477.0,3217,2024-09-04,1,"20,69€",15.0,4,verano_2024
8027871,100433.0,2083,2024-08-19,1,"14,16€",5.0,4,verano_2024
8018381,115046.0,3571,27/08/2024,1,"24,21€",0.0,5,verano_2024
8033923,114973.0,2258,2024-07-23,4,"8,3€",0.0,1,verano_2024
8012469,111772.0,2334,2024-07-21,4,"6,9€",0.0,1,verano_2024
8033364,105228.0,3174,2024-08-15,2,"20,02€",5.0,1,verano_2024
8023635,104522.0,2173,2024-08-20,2,"8,95€",15.0,2,verano_2024
8005655,105638.0,2306,2024-07-24,2,"9,63€",5.0,4,verano_2024
8009056,109547.0,2103,2024-08-30,1,"17,14€",0.0,3,verano_2024
8024890,104257.0,2018,29/07/2024,3,"4,12€",15.0,3,verano_2024
8031852,107095.0,2051,2024-08-12,2,"4,12€",20.0,1,verano_2024
8009927,114085.0,2258,17/07/2024,2,"8,3€",5.0,5,verano_2024
8033925,114073.0,2085,2024-07-31,1,"5,25€",5.0,1,verano_2024
8036854,102483.0,2295,2024-07-28,1,"16,22€",10.0,2,verano_2024
8002553,110678.0,2057,2024-09-03,5,"13,89€",10.0,1,verano_2024
8014394,102098.0,2476,27/07/2024,1,"2,71€",20.0,3,verano_2024
8034325,108294.0,2125,2024-08-17,4,"21,08€",15.0,1,verano_2024
8003149,101000.0,2229,2024-07-30,2,"13,54€",0.0,2,verano_2024
8001496,102420.0,2042,2024-07-10,2,"4,67€",5.0,2,verano_2024
8014866,104040.0,3709,21/08/2024,1,"20,81€",10.0,5,verano_2024
8036090,110370.0,2262,18/08/2024,4,"3,21€",15.0,4,verano_2024
8026162,111856.0,2325,2024-08-26,2,"8,36€",15.0,1,verano_2024
8033920,100742.0,2223,2024-08-29,1,"8,84€",10.0,4,verano_2024
8043384,108350.0,2025,13/08/2024,2,"8,44€",5.0,2,verano_2024
8040880,102209.0,2316,2024-07-22,5,"11,75€",0.0,1,verano_2024
8040346,100854.0,2086,24/06/2024,4,"8,74€",0.0,2,verano_2024
8002365,108889.0,2284,31/08/2024,1,"17,93€",5.0,2,verano_2024
8019123,103917.0,2367,07/07/2024,5,"24,17€",0.0,5,verano_2024
8020386,105130.0,2100,2024-07-25,1,"7,03€",0.0,2,verano_2024
8026694,108439.0,2017,2024-08-21,1,"9,17€",0.0,1,verano_2024
8024346,104724.0,2366,2024-08-07,4,"8,57€",0.0,2,verano_2024
8030969,113362.0,2167,2024-09-09,4,"3,46€",10.0,1,verano_2024
8016697,112326.0,2239,31/08/2024,1,"1,88€",5.0,3,verano_2024
8020268,109361.0,2166,2024-08-26,1,"15,81€",0.0,4,verano_2024
8004721,112777.0,2096,2024-09-03,1,"20,94€",0.0,5,verano_2024
8010534,110533.0,2317,2024-09-08,1,"5,2€",10.0,4,verano_2024
8027620,100024.0,2161,2024-07-17,5,"19,19€",15.0,3,verano_2024
8018273,110160.0,2301,2024-07-05,1,"22,03€",5.0,2,verano_2024
8020586,100997.0,2023,2024-07-26,1,"4,64€",0.0,1,verano_2024
8005921,104146.0,2110,10/08/2024,2,"11,88€",10.0,4,verano_2024
8005824,102183.0,2180,2024-08-24,1,"11,12€",5.0,1,verano_2024
8032377,110417.0,3390,2024-09-04,2,"15,86€",5.0,4,verano_2024
8016480,106954.0,2670,2024-08-24,1,"5,43€",5.0,3,verano_2024
8033168,105736.0,2068,2024-07-29,1,"4,98€",5.0,4,verano_2024
8017728,109170.0,2141,2024-08-15,1,"18,13€",15.0,2,verano_2024
8005137,,2230,2024-07-21,1,"11,18€",0.0,3,verano_2024
8020573,113604.0,2094,2024-07-14,1,"3,08€",15.0,1,verano_2024
8021907,102161.0,2069,2024-08-02,4,"10,78€",0.0,4,verano_2024
8028161,109102.0,2119,2024-08-30,1,"15,85€",15.0,1,verano_2024
8003122,100346.0,2051,2024-08-20,3,"4,12€",0.0,1,verano_2024
8007859,112284.0,2034,2024-08-26,1,"5,19€",0.0,2,verano_2024
8001993,101633.0,3793,30/08/2024,2,"8,3€",15.0,2,verano_2024
8017150,109101.0,2143,2024-08-02,1,"10,91€",0.0,2,verano_2024
8008383,101483.0,2042,2024-07-27,1,"4,67€",0.0,1,verano_2024
8043639,101313.0,3754,13/08/2024,1,"16,98€",0.0,1,verano_2024
8016631,114570.0,2026,25/08/2024,4,"2,94€",0.0,4,verano_2024
8027637,113459.0,2179,07/09/2024,1,"21,86€",0.0,2,verano_2024
8008367,108481.0,2097,04/09/2024,2,"22,51€",0.0,2,verano_2024
8043224,105548.0,2312,2024-07-15,1,"4,67€",0.0,2,verano_2024
8022119,102799.0,3484,2024-09-03,1,"16,59€",5.0,2,verano_2024
8021978,111541.0,2097,2024-08-28,1,"22,51€",10.0,2,verano_2024
8004566,,2339,2024-09-12,3,"2,4€",0.0,2,verano_2024
8006841,105305.0,2269,2024-08-20,1,"5,43€",0.0,2,verano_2024
8017668,112819.0,2292,2024-08-29,4,"12,8€",5.0,4,verano_2024
8043273,103954.0,2307,2024-07-27,1,"12,74€",0.0,1,verano_2024
8013862,114757.0,2262,2024-08-06,4,"3,21€",0.0,2,verano_2024
8023560,102840.0,2245,2024-08-29,2,"8,66€",10.0,1,verano_2024
8019985,104332.0,3119,2024-07-23,3,"17,5€",0.0,2,verano_2024
8037920,114628.0,2179,02/09/2024,1,"21,86€",0.0,1,verano_2024
8017076,100621.0,2477,2024-08-22,3,"20,97€",15.0,2,verano_2024
8015272,109463.0,2678,2024-07-06,2,"22,45€",0.0,1,verano_2024
8015131,102830.0,2176,2024-08-27,2,"12,8€",5.0,1,verano_2024
8043710,104647.0,2224,25/07/2024,3,"22,13€",0.0,3,verano_2024
8021463,112854.0,2322,2024-08-21,1,"3,85€",15.0,2,verano_2024
8011314,102511.0,2036,10/08/2024,1,"14,73€",5.0,1,verano_2024
8038057,113979.0,3644,2024-08-23,2,"22,0€",10.0,1,verano_2024
8024761,103665.0,2022,22/07/2024,1,"4,67€",5.0,2,verano_2024
8041770,109440.0,2366,05/09/2024,3,"8,57€",10.0,2,verano_2024
8031436,109287.0,2188,2024-09-07,3,"20,89€",15.0,1,verano_2024
8005322,100685.0,2966,2024-08-05,5,"3,0€",10.0,4,verano_2024
8036930,108665.0,2264,27/08/2024,3,"13,32€",5.0,2,verano_2024
8036399,103467.0,2032,2024-07-17,1,"4,65€",10.0,1,verano_2024
8004175,103881.0,2348,2024-07-29,1,"24,46€",0.0,1,verano_2024
8036334,112195.0,2109,2024-07-29,1,"10,44€",0.0,2,verano_2024
8018588,104085.0,2047,2024-09-11,1,"8,56€",10.0,2,verano_2024
8021029,109762.0,2190,2024-08-22,4,"22,62€",0.0,2,verano_2024
8027503,109313.0,2157,2024-08-31,5,"4,56€",15.0,3,verano_2024
8004115,109250.0,2024,2024-09-04,2,"6,74€",5.0,1,verano_2024
8027656,102161.0,2109,2024-08-06,1,"10,44€",0.0,3,verano_2024
8041963,107341.0,2057,2024-08-01,2,"13,89€",5.0,5,verano_2024
8024111,113278.0,2227,2024-08-24,2,"10,17€",0.0,4,verano_2024
8036229,110395.0,2472,2024-08-18,1,"11,15€",5.0,5,verano_2024
8004226,103210.0,2308,2024-08-19,2,"15,34€",10.0,2,verano_2024
8021176,100403.0,2188,2024-08-03,1,"20,89€",10.0,3,verano_2024
8009998,102445.0,2110,2024-08-19,1,"11,88€",5.0,2,verano_2024
8015202,104242.0,2315,2024-08-06,1,"13,2€",10.0,1,verano_2024
8036909,105555.0,2284,2024-07-23,4,"17,93€",0.0,1,verano_2024
8041535,104103.0,2270,07/08/2024,2,"24,72€",0.0,2,verano_2024
8026143,102538.0,2097,07/08/2024,2,"22,51€",10.0,3,verano_2024
8040661,104971.0,2344,2024-07-26,2,"23,39€",10.0,1,verano_2024
8007938,109378.0,2114,09/08/2024,1,"6,47€",10.0,1,verano_2024
8018452,113733.0,2341,2024-08-16,3,"22,51€",5.0,4,verano_2024
8037687,108433.0,2136,14/08/2024,1,"17,82€",15.0,5,verano_2024
8030063,102163.0,2293,2024-08-13,2,"21,13€",0.0,2,verano_2024
8006530,114496.0,2187,2024-07-19,3,"14,36€",15.0,3,verano_2024
8006399,103194.0,2197,2024-07-10,1,"16,06€",0.0,2,verano_2024
8012361,112728.0,2565,"Aug 21, 2024",4,"7,42€",10.0,3,verano_2024
8015381,101182.0,2290,2024-08-28,3,"4,52€",0.0,1,verano_2024
8018286,100813.0,2516,2024-07-19,2,"20,29€",0.0,1,verano_2024
8041322,100080.0,2305,20/07/2024,2,"19,22€",20.0,2,verano_2024
8036898,106954.0,2221,2024-08-13,2,"23,07€",0.0,1,verano_2024
8011741,102940.0,2219,2024-09-07,1,"20,27€",20.0,4,verano_2024
8009321,101072.0,2348,26/08/2024,2,"24,46€",10.0,2,verano_2024
8006270,110876.0,2253,2024-07-22,2,"11,8€",0.0,4,verano_2024
8035630,111569.0,2073,2024-08-30,3,"1,47€",15.0,1,verano_2024
8011892,102117.0,2040,2024-08-24,3,"12,38€",15.0,2,verano_2024
8022344,111690.0,2070,2024-09-06,2,"5,16€",10.0,2,verano_2024
8025701,110399.0,2217,2024-07-28,1,"24,22€",15.0,1,verano_2024
8033770,105706.0,3574,2024-07-21,1,"13,89€",10.0,4,verano_2024
8036475,106968.0,2217,2024-09-07,4,"24,22€",0.0,2,verano_2024
8014328,106896.0,2295,24/07/2024,2,"16,22€",0.0,1,verano_2024
8022710,111718.0,2355,2024-08-10,2,"14,11€",15.0,2,verano_2024
8010197,103067.0,2048,2024-09-07,1,"1,58€",0.0,4,verano_2024
8003156,106270.0,2288,2024-07-29,1,"24,31€",0.0,1,verano_2024
8020783,110554.0,2297,2024-08-15,1,"8,15€",0.0,1,verano_2024
8005012,104955.0,2285,2024-08-06,1,"24,63€",5.0,1,verano_2024
8042909,106334.0,3750,2024-08-04,1,"19,65€",5.0,1,verano_2024
8034303,109547.0,2786,01/08/2024,2,"6,03€",0.0,2,verano_2024
8012963,100870.0,2262,2024-08-17,1,"3,21€",5.0,2,verano_2024
8033017,101341.0,2032,2024-08-05,4,"4,65€",0.0,2,verano_2024
8031891,114283.0,2954,2024-07-14,1,"2,66€",5.0,4,verano_2024
8013353,101406.0,2001,2024-08-17,1,"8,98€",0.0,2,verano_2024
8016324,108730.0,2413,2024-06-29,1,"13,42€",0.0,2,verano_2024
8040502,114342.0,2362,2024-09-01,2,"10,21€",10.0,2,verano_2024
8024066,102741.0,3498,10/07/2024,1,"3,43€",20.0,1,verano_2024
8010270,111070.0,2124,31/08/2024,2,"12,45€",20.0,2,verano_2024
8042773,101476.0,2356,2024-07-11,2,"10,49€",5.0,2,verano_2024
8033635,105726.0,2248,24/08/2024,1,"24,99€",0.0,2,verano_2024
8009684,107528.0,2102,2024-08-13,4,"16,66€",15.0,1,verano_2024
8017563,114944.0,2321,2024-07-17,1,"16,56€",10.0,3,verano_2024
8007465,111956.0,2222,2024-08-27,1,"18,64€",0.0,4,verano_2024
8027533,104290.0,2048,2024-08-23,1,"1,58€",0.0,1,verano_2024
8041548,111085.0,3502,2024-09-01,2,"0,81€",10.0,2,verano_2024
8030492,113981.0,2034,2024-08-17,4,"5,19€",5.0,4,verano_2024
8019301,112544.0,2832,2024-08-29,3,"12,02€",0.0,3,verano_2024
8028762,112590.0,2263,"Jul 17, 2024",2,"18,09€",15.0,3,verano_2024
8042769,102943.0,2146,2024-08-27,1,"7,75€",0.0,3,verano_2024
8027082,101709.0,2281,2024-08-20,2,"22,87€",5.0,1,verano_2024
8015905,103753.0,2022,2024-08-15,1,"4,67€",0.0,1,verano_2024
8043521,101541.0,2220,2024-07-13,5,"15,41€",5.0,2,verano_2024
8035679,100164.0,2096,19/08/2024,1,"20,94€",0.0,2,verano_2024
8016928,100611.0,2230,2024-07-24,1,"11,18€",0.0,1,verano_2024
8029611,101940.0,2021,2024-08-14,1,"14,21€",5.0,1,verano_2024
8002302,111958.0,2332,17/08/2024,1,"10,31€",0.0,3,verano_2024
8024992,111845.0,2383,2024-07-21,4,"1,22€",5.0,2,verano_2024
8018518,113403.0,2293,13/07/2024,2,"21,13€",10.0,1,verano_2024
8002231,105842.0,2360,2024-09-02,4,"12,24€",10.0,3,verano_2024
8028095,113751.0,2229,2024-09-09,1,"13,54€",0.0,2,verano_2024
8035086,109174.0,2029,2024-08-22,1,"11,07€",0.0,2,verano_2024
8005369,104570.0,2821,23/08/2024,1,"5,08€",15.0,2,verano_2024
8028026,105690.0,2132,06/08/2024,1,"14,67€",15.0,2,verano_2024
8038462,104216.0,3204,2024-08-02,1,"8,84€",0.0,1,verano_2024
8014855,112204.0,2192,2024-07-30,4,"20,84€",0.0,1,verano_2024
8007081,101532.0,2516,2024-08-28,2,"20,29€",0.0,4,verano_2024
8038799,109517.0,2018,22/07/2024,3,"4,12€",0.0,2,verano_2024
8036370,100789.0,2304,2024-07-07,2,"10,3€",0.0,2,verano_2024
8007569,109407.0,2293,2024-09-06,1,"21,13€",5.0,2,verano_2024
8029061,100680.0,3180,29/06/2024,1,"23,03€",5.0,1,verano_2024
8019558,111139.0,2080,2024-08-12,2,"10,53€",15.0,2,verano_2024
8013747,106401.0,2276,2024-07-11,1,"18,3€",5.0,3,verano_2024
8020990,101828.0,2075,2024-07-30,3,"2,44€",0.0,5,verano_2024
8014277,113067.0,2325,"Aug 12, 2024",2,"8,36€",0.0,1,verano_2024
8023814,101676.0,3417,2024-09-06,1,"1,18€",5.0,1,verano_2024
8030246,103121.0,2208,2024-07-29,3,"13,06€",0.0,2,verano_2024
8026187,110502.0,2112,2024-08-25,5,"5,99€",0.0,2,verano_2024
8008996,113888.0,2018,24/08/2024,5,"4,12€",0.0,1,verano_2024
8037537,104455.0,2065,28/08/2024,1,"8,07€",0.0,1,verano_2024
8033575,100514.0,2622,21/07/2024,3,"20,63€",10.0,1,verano_2024
8025659,102372.0,2068,2024-08-15,2,"4,98€",0.0,5,verano_2024
8010600,114028.0,2182,2024-07-31,2,"4,65€",15.0,2,verano_2024
8005632,106514.0,2337,2024-07-21,2,"11,64€",5.0,3,verano_2024
8001241,105390.0,2083,2024-07-24,1,"14,16€",0.0,5,verano_2024
8016425,108053.0,3353,2024-08-29,1,"11,13€",20.0,5,verano_2024
8030512,102454.0,2160,"Jul 26, 2024",1,"24,06€",10.0,1,verano_2024
8013198,113174.0,2154,2024-07-29,2,"4,33€",5.0,5,verano_2024
8028156,110990.0,2102,2024-09-01,3,"16,66€",15.0,1,verano_2024
8039573,113342.0,2216,2024-08-17,5,"16,91€",15.0,4,verano_2024
8028315,111160.0,2108,2024-07-23,2,"10,79€",10.0,2,verano_2024
8033440,114367.0,2162,08/08/2024,4,"16,04€",0.0,4,verano_2024
8008466,111132.0,2033,2024-08-22,1,"8,41€",5.0,1,verano_2024
8035636,114494.0,2345,2024-08-31,1,"19,25€",5.0,5,verano_2024
8036290,105666.0,2145,"Jul 28, 2024",1,"18,59€",0.0,5,verano_2024
8002821,109347.0,2206,2024-08-29,1,"3,72€",10.0,5,verano_2024
8003411,101804.0,2608,2024-08-17,3,"2,28€",0.0,1,verano_2024
8039174,106359.0,2191,2024-08-22,2,"2,7€",0.0,4,verano_2024
8009244,107475.0,2033,"Jul 10, 2024",1,"8,41€",15.0,2,verano_2024
8029465,105946.0,2023,04/07/2024,1,"4,64€",0.0,1,verano_2024
8017577,111484.0,2220,27/08/2024,2,"15,41€",10.0,1,verano_2024
8030992,105561.0,2122,2024-08-22,1,"21,48€",15.0,3,verano_2024
8025327,112975.0,2342,2024-08-13,1,"14,18€",10.0,2,verano_2024
8014930,104241.0,2165,2024-08-12,5,"16,6€",0.0,1,verano_2024
8042042,100791.0,2006,2024-09-08,1,"4,66€",5.0,4,verano_2024
8007392,112584.0,3468,2024-08-19,5,"16,64€",0.0,2,verano_2024
8035887,109416.0,2277,03/09/2024,1,"9,39€",10.0,2,verano_2024
8037548,110682.0,2041,2024-08-06,1,"7,91€",0.0,5,verano_2024
8003810,109577.0,2219,2024-08-24,4,"20,27€",10.0,5,verano_2024
8034267,103444.0,2725,07/08/2024,2,"8,44€",0.0,3,verano_2024
8012446,113138.0,3599,2024-08-19,2,"8,76€",0.0,4,verano_2024
8034687,100941.0,2005,2024-07-29,1,"2,08€",15.0,1,verano_2024
8039892,108898.0,2320,2024-08-25,4,"23,88€",0.0,1,verano_2024
8038053,109569.0,3819,2024-08-04,2,"16,22€",0.0,4,verano_2024
8040070,110411.0,2193,04/07/2024,3,"20,19€",0.0,2,verano_2024
8025747,103240.0,2137,2024-08-01,1,"11,88€",0.0,2,verano_2024
8001229,104918.0,3064,2024-07-24,1,"20,88€",0.0,2,verano_2024
8041576,108899.0,2311,2024-08-17,2,"15,11€",0.0,1,verano_2024
8036510,102833.0,2067,01/08/2024,5,"4,67€",0.0,1,verano_2024
8014330,114922.0,2037,2024-08-21,2,"0,89€",15.0,2,verano_2024
8012704,112999.0,2169,2024-08-12,4,"12,7€",0.0,5,verano_2024
8010272,104698.0,2355,2024-08-20,1,"14,11€",0.0,2,verano_2024
8039360,101026.0,2111,2024-07-22,5,"7,44€",0.0,1,verano_2024
8007002,,2245,29/08/2024,1,"8,66€",15.0,3,verano_2024
8005898,100140.0,2128,2024-07-21,1,"12,01€",15.0,1,verano_2024
8006584,101149.0,2909,25/07/2024,1,"2,23€",0.0,1,verano_2024
8029230,103360.0,2078,29/07/2024,1,"14,98€",0.0,1,verano_2024
8029900,113107.0,2096,2024-08-17,2,"20,94€",10.0,3,verano_2024
8020895,112036.0,2331,2024-07-26,3,"4,79€",0.0,4,verano_2024
8034897,108766.0,2778,26/07/2024,2,"13,77€",15.0,1,verano_2024
8039561,105214.0,2692,2024-08-09,1,"14,1€",10.0,4,verano_2024
8011401,100758.0,2254,2024-08-31,1,"20,12€",5.0,2,verano_2024
8035336,112450.0,2022,2024-08-18,1,"4,67€",0.0,3,verano_2024
8035475,106797.0,2200,2024-08-04,3,"22,18€",0.0,2,verano_2024
8024835,111241.0,2032,2024-08-31,1,"4,65€",0.0,3,verano_2024
8004154,110442.0,2020,2024-07-31,1,"5,44€",0.0,2,verano_2024
8011365,110968.0,2037,2024-07-23,2,"0,89€",15.0,2,verano_2024
8012524,113728.0,2328,2024-08-02,1,"23,24€",10.0,2,verano_2024
8001216,105972.0,2063,16/08/2024,1,"1,37€",0.0,1,verano_2024
8024489,100510.0,2006,2024-07-22,2,"4,66€",0.0,1,verano_2024
8027951,108497.0,2020,2024-08-26,2,"5,44€",10.0,1,verano_2024
8010825,110881.0,2112,2024-07-20,1,"5,99€",5.0,1,verano_2024
8036694,104097.0,2253,2024-09-01,1,"11,8€",0.0,4,verano_2024
8010638,105663.0,2298,10/08/2024,2,"13,11€",0.0,2,verano_2024
8036490,108523.0,2249,"Sep 1, 2024",3,"16,71€",15.0,3,verano_2024
8025278,104470.0,2338,2024-08-31,2,"19,16€",0.0,1,verano_2024
8034341,107246.0,2068,06/08/2024,3,"4,98€",0.0,2,verano_2024
8036428,105952.0,2020,2024-08-28,1,"5,44€",5.0,1,verano_2024
8025427,104480.0,3791,2024-08-26,2,"2,73€",10.0,1,verano_2024
8002450,109460.0,2271,2024-08-18,1,"21,61€",5.0,2,verano_2024
8027313,,2019,2024-08-26,1,"6,77€",5.0,1,verano_2024
8014800,108023.0,2196,2024-08-14,1,"12,04€",0.0,1,verano_2024
8028813,107323.0,2258,2024-08-25,5,"8,3€",0.0,1,verano_2024
8040096,114750.0,2309,2024-07-21,1,"15,04€",0.0,3,verano_2024
8029308,107742.0,2167,"Aug 27, 2024",1,"3,46€",0.0,2,verano_2024
8042979,108588.0,2134,02/09/2024,5,"20,0€",0.0,5,verano_2024
8040992,111692.0,2246,19/08/2024,2,"8,07€",0.0,3,verano_2024
8030671,103964.0,2258,2024-07-24,1,"8,3€",10.0,1,verano_2024
8011833,,2221,"Aug 26, 2024",1,"23,07€",5.0,1,verano_2024
8035274,107148.0,2199,2024-08-08,1,"11,6€",0.0,1,verano_2024
8007055,114015.0,2133,24/08/2024,2,"2,35€",0.0,3,verano_2024
8032876,105763.0,2231,21/08/2024,1,"17,87€",0.0,4,verano_2024
8037994,107901.0,2219,2024-08-17,1,"20,27€",0.0,1,verano_2024
8024825,114657.0,2180,2024-07-23,1,"11,12€",0.0,2,verano_2024
8042772,106948.0,2070,2024-07-28,1,"5,16€",5.0,2,verano_2024
8036968,102965.0,2357,26/08/2024,1,"20,23€",0.0,5,verano_2024
8043477,105018.0,2101,05/07/2024,1,"20,5€",0.0,3,verano_2024
8007450,100989.0,2088,2024-07-26,3,"2,37€",15.0,2,verano_2024
8008952,111425.0,3275,2024-08-21,1,"23,54€",0.0,2,verano_2024
8029133,110589.0,2310,2024-08-22,1,"20,48€",15.0,1,verano_2024
8015627,104109.0,2824,2024-08-10,4,"20,07€",5.0,2,verano_2024
8016805,107970.0,2301,24/08/2024,1,"22,03€",0.0,3,verano_2024
8038204,113563.0,2138,13/08/2024,1,"7,32€",5.0,3,verano_2024
8012358,105720.0,2129,09/08/2024,2,"19,63€",10.0,3,verano_2024
8038853,111751.0,2164,2024-08-19,5,"11,63€",20.0,2,verano_2024
8014669,110243.0,2133,2024-08-26,1,"2,35€",0.0,2,verano_2024
8032106,112504.0,2137,24/08/2024,1,"11,88€",0.0,1,verano_2024
8015646,108864.0,2281,2024-09-01,1,"22,87€",0.0,1,verano_2024
8019446,103002.0,2218,06/09/2024,1,"5,98€",15.0,3,verano_2024
8022030,108592.0,2342,2024-07-11,2,"14,18€",5.0,2,verano_2024
8028389,106007.0,2280,2024-09-07,3,"10,24€",0.0,2,verano_2024
8004776,109444.0,2256,15/07/2024,1,"22,67€",20.0,4,verano_2024
8017375,114558.0,2232,2024-08-04,1,"20,87€",0.0,2,verano_2024
8006597,114313.0,2079,2024-09-02,1,"4,27€",0.0,1,verano_2024
8035759,,2185,22/08/2024,1,"11,68€",5.0,3,verano_2024
8028126,111452.0,3756,2024-08-07,1,"1,21€",0.0,1,verano_2024
8024650,107832.0,2025,2024-07-02,1,"8,44€",10.0,1,verano_2024
8039307,109497.0,2229,08/09/2024,1,"13,54€",10.0,1,verano_2024
8041214,101552.0,2744,2024-07-28,1,"19,91€",0.0,3,verano_2024
8037943,104988.0,2344,2024-08-17,3,"23,39€",0.0,1,verano_2024
8024309,100152.0,2225,2024-09-03,1,"12,39€",15.0,4,verano_2024
8030425,103915.0,2213,2024-07-19,1,"22,25€",15.0,2,verano_2024
8002908,106502.0,2161,22/08/2024,1,"19,19€",10.0,2,verano_2024
8016582,106140.0,2285,2024-08-18,1,"24,63€",10.0,2,verano_2024
8026856,109510.0,2245,2024-08-06,2,"8,66€",0.0,1,verano_2024
8011144,114135.0,2331,06/08/2024,1,"4,79€",0.0,2,verano_2024
8042945,113420.0,2232,14/08/2024,3,"20,87€",0.0,1,verano_2024
8041721,109824.0,2139,2024-08-09,1,"12,6€",10.0,1,verano_2024
8034752,112606.0,2084,26/08/2024,1,"4,98€",0.0,1,verano_2024
8042582,110727.0,2859,2024-07-24,2,"11,88€",10.0,5,verano_2024
8022182,102387.0,2274,2024-07-27,1,"15,25€",0.0,1,verano_2024
8025328,107692.0,2367,2024-08-07,1,"24,17€",0.0,2,verano_2024
8016387,113182.0,2142,26/08/2024,1,"2,77€",0.0,2,verano_2024
8027182,101025.0,3657,03/07/2024,3,"7,88€",0.0,3,verano_2024
8036919,106675.0,2143,2024-08-28,1,"10,91€",5.0,1,verano_2024
8039251,100040.0,3126,26/08/2024,1,"2,68€",0.0,4,verano_2024
8010266,102747.0,2168,2024-09-12,1,"14,02€",0.0,3,verano_2024
8031481,112052.0,2329,12/09/2024,3,"21,34€",5.0,1,verano_2024
8030087,108462.0,2191,2024-08-08,4,"2,7€",0.0,2,verano_2024
8043483,111444.0,3076,2024-09-03,3,"2,64€",0.0,1,verano_2024
8035160,112800.0,2321,10/09/2024,2,"16,56€",0.0,1,verano_2024
8034215,100143.0,3086,13/08/2024,2,"23,07€",0.0,1,verano_2024
8039105,113055.0,3152,2024-08-28,1,"21,05€",20.0,1,verano_2024
8009803,105903.0,2022,2024-07-17,2,"4,67€",15.0,2,verano_2024
8034140,114805.0,2329,2024-07-14,2,"21,34€",10.0,3,verano_2024
8015560,108858.0,2209,2024-07-11,1,"16,25€",0.0,4,verano_2024
8018797,108106.0,2138,2024-08-28,3,"7,32€",5.0,4,verano_2024
8042033,113230.0,2248,"Aug 14, 2024",2,"24,99€",15.0,2,verano_2024
8029387,110765.0,2180,2024-08-02,4,"11,12€",5.0,2,verano_2024
8041692,104761.0,2291,2024-08-28,1,"6,63€",15.0,3,verano_2024
8023505,110887.0,2134,2024-08-22,2,"20,0€",5.0,2,verano_2024
8035981,101773.0,3052,2024-09-10,1,"6,12€",5.0,4,verano_2024
8006604,111276.0,2216,03/08/2024,3,"16,91€",0.0,4,verano_2024
8009882,115041.0,2146,20/08/2024,3,"7,75€",10.0,2,verano_2024
8023389,102184.0,3260,2024-08-25,4,"17,55€",0.0,3,verano_2024
8005939,104998.0,2092,2024-09-02,3,"2,01€",15.0,1,verano_2024
8021009,100328.0,2339,2024-08-23,2,"2,4€",0.0,4,verano_2024
8004159,102867.0,2144,2024-07-25,1,"6,14€",0.0,1,verano_2024
8021652,113532.0,2199,15/08/2024,1,"11,6€",10.0,3,verano_2024
8010159,105499.0,2229,2024-08-13,1,"13,54€",5.0,4,verano_2024
8032974,106213.0,2180,2024-08-16,1,"11,12€",0.0,1,verano_2024
8001464,105791.0,2227,22/07/2024,1,"10,17€",15.0,1,verano_2024
8001616,109866.0,2211,2024-08-14,2,"9,82€",5.0,1,verano_2024
8007381,110687.0,2153,2024-07-07,1,"23,71€",5.0,3,verano_2024
8021214,108147.0,2032,2024-08-02,1,"4,65€",0.0,1,verano_2024
8009182,100569.0,2451,10/08/2024,3,"15,89€",0.0,1,verano_2024
8018720,113348.0,2162,2024-07-27,1,"16,04€",0.0,4,verano_2024
8017575,105323.0,2256,2024-08-12,2,"22,67€",0.0,3,verano_2024
8003717,111985.0,2264,2024-08-10,1,"13,32€",0.0,4,verano_2024
8037737,115056.0,2168,2024-06-28,1,"14,02€",0.0,1,verano_2024
8027221,114939.0,2208,21/07/2024,1,"13,06€",0.0,1,verano_2024
8016241,104211.0,2276,07/08/2024,1,"18,3€",0.0,2,verano_2024
8031023,100663.0,2005,2024-08-16,1,"2,08€",0.0,1,verano_2024
8006179,110213.0,2239,2024-08-11,3,"1,88€",0.0,1,verano_2024
8043535,101338.0,2026,17/07/2024,2,"2,94€",5.0,3,verano_2024
8023707,108471.0,2125,2024-08-02,1,"21,08€",10.0,4,verano_2024
8039081,113305.0,2234,2024-08-31,3,"2,36€",10.0,2,verano_2024
8026784,109959.0,2037,12/08/2024,4,"0,89€",0.0,2,verano_2024
8022046,104337.0,2292,2024-07-16,1,"12,8€",0.0,1,verano_2024
8024475,111541.0,2110,2024-08-05,2,"11,88€",0.0,2,verano_2024
8007222,113136.0,2092,2024-08-13,1,"2,01€",15.0,1,verano_2024
8014387,,2354,2024-09-05,1,"10,62€",0.0,5,verano_2024
